block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
9930;omp-cloverleaf;calc_dt.cpp:53-77,calc_dt.cpp:90-90,context.h:46-46,context.h:69-69;6.3436260223389;1.6099965572357;;;;;;;;;;;;;;;;
9141;omp-cloverleaf;context.h:46-46,context.h:69-69,advec_cell.cpp:163-163,advec_cell.cpp:174-202;5.1812858581543;1.3149974346161;;;;;;;;;;;;;;;;
12061;omp-cloverleaf;PdV.cpp:72-83;4.747878074646;1.2049996852875;;;;;;;;;;;;;;;;
8873;omp-cloverleaf;accelerate.cpp:43-53;4.215959072113;1.0699999332428;;;;;;;;;;;;;;;;
18494;omp-cloverleaf;context.h:69-69,viscosity.cpp:39-49,viscosity.cpp:55-55,viscosity.cpp:62-74;3.7825429439545;0.95999997854233;;;;;;;;;;;;;;;;
12035;omp-cloverleaf;PdV.cpp:51-63;3.5264332294464;0.89499998092651;;;;;;;;;;;;;;;;
9108;omp-cloverleaf;stl_algobase.h:238-238,context.h:69-69,advec_cell.cpp:71-72,advec_cell.cpp:79-110;3.4870319366455;0.8850000500679;;;;;;;;;;;;;;;;
10625;omp-cloverleaf;ideal_gas.cpp:40-45;3.3097250461578;0.8400000333786;;;;;;;;;;;;;;;;
9567;omp-cloverleaf;advec_mom.cpp:197-202,context.h:69-69;2.6398997306824;0.6700000166893;;;;;;;;;;;;;;;;
10429;omp-cloverleaf;flux_calc.cpp:39-40;2.5216951370239;0.63999998569489;;;;;;;;;;;;;;;;
9507;omp-cloverleaf;advec_mom.cpp:221-221,context.h:69-69;2.5019946098328;0.63499999046326;;;;;;;;;;;;;;;;
9422;omp-cloverleaf;advec_mom.cpp:149-149,context.h:69-69;2.3049871921539;0.58500003814697;;;;;;;;;;;;;;;;
9538;omp-cloverleaf;advec_mom.cpp:125-130,context.h:69-69;2.2852861881256;0.5799999833107;;;;;;;;;;;;;;;;
9082;omp-cloverleaf;advec_cell.cpp:211-216;2.1867825984955;0.55500000715256;;;;;;;;;;;;;;;;
9358;omp-cloverleaf;advec_mom.cpp:98-100,context.h:69-69;1.9897751808167;0.50499999523163;;;;;;;;;;;;;;;;
9450;omp-cloverleaf;advec_mom.cpp:170-172,context.h:69-69;1.9700744152069;0.49999997019768;;;;;;;;;;;;;;;;
10371;omp-cloverleaf;context.h:69-69,field_summary.cpp:77-91;1.8912714719772;0.47999998927116;;;;;;;;;;;;;;;;
9248;omp-cloverleaf;advec_mom.cpp:56-57;1.7533662319183;0.44499996304512;;;;;;;;;;;;;;;;
8988;omp-cloverleaf;advec_cell.cpp:120-125;1.7336655855179;0.43999999761581;;;;;;;;;;;;;;;;
9212;omp-cloverleaf;advec_mom.cpp:47-48;1.6548625230789;0.4200000166893;;;;;;;;;;;;;;;;
9316;omp-cloverleaf;advec_mom.cpp:74-75;1.5760595798492;0.39999997615814;;;;;;;;;;;;;;;;
12144;omp-cloverleaf;reset_field.cpp:47-48;1.5366579294205;0.38999995589256;;;;;;;;;;;;;;;;
9277;omp-cloverleaf;advec_mom.cpp:65-66;1.51695728302;0.38499999046326;;;;;;;;;;;;;;;;
12244;omp-cloverleaf;revert.cpp:37-38;1.4972566366196;0.38000002503395;;;;;;;;;;;;;;;;
12183;omp-cloverleaf;reset_field.cpp:37-38;1.3987528085709;0.35499998927116;;;;;;;;;;;;;;;;
8926;omp-cloverleaf;advec_cell.cpp:47-48;0.86683279275894;0.21999999880791;;;;;;;;;;;;;;;;
9020;omp-cloverleaf;advec_cell.cpp:139-140;0.82743126153946;0.21000000834465;;;;;;;;;;;;;;;;
9384;omp-cloverleaf;advec_mom.cpp:88-88;0.78802978992462;0.19999998807907;;;;;;;;;;;;;;;;
9054;omp-cloverleaf;advec_cell.cpp:149-150;0.76832896471024;0.19499997794628;;;;;;;;;;;;;;;;
9476;omp-cloverleaf;advec_mom.cpp:160-160;0.74862831830978;0.19000001251698;;;;;;;;;;;;;;;;
8960;omp-cloverleaf;advec_cell.cpp:57-58;0.70922672748566;0.17999997735023;;;;;;;;;;;;;;;;
9568;omp-cloverleaf;advec_mom.cpp:211-211;0.47281786799431;0.11999999731779;;;;;;;;;;;;;;;;
9564;omp-cloverleaf;advec_mom.cpp:186-186;0.35461336374283;0.089999988675117;;;;;;;;;;;;;;;;
9566;omp-cloverleaf;advec_mom.cpp:192-200;0.31521189212799;0.079999998211861;;;;;;;;;;;;;;;;
9535;omp-cloverleaf;advec_mom.cpp:114-114;0.31521189212799;0.079999998211861;;;;;;;;;;;;;;;;
9537;omp-cloverleaf;advec_mom.cpp:120-128;0.29551118612289;0.075000002980232;;;;;;;;;;;;;;;;
10788;omp-cloverleaf;initialise_chunk.cpp:80-82;0.17730668187141;0.044999994337559;;;;;;;;;;;;;;;;
9539;omp-cloverleaf;advec_mom.cpp:139-139;0.157605946064;0.03999999910593;;;;;;;;;;;;;;;;
10482;omp-cloverleaf;generate_chunk.cpp:77-80;0.157605946064;0.03999999910593;;;;;;;;;;;;;;;;
10525;omp-cloverleaf;generate_chunk.cpp:91-91;0.039401486515999;0.0099999997764826;;;;;;;;;;;;;;;;
12838;omp-cloverleaf;update_halo.cpp:195-196;0.019700743257999;0.0049999998882413;;;;;;;;;;;;;;;;
9313;omp-cloverleaf;context.h:69-69;0.019700743257999;0.0049999998882413;;;;;;;;;;;;;;;;
14356;omp-cloverleaf;update_halo.cpp:605-605;0.019700743257999;0.0049999998882413;;;;;;;;;;;;;;;;
9504;omp-cloverleaf;advec_mom.cpp:221-221,context.h:69-69;0.019700743257999;0.0049999998882413;;;;;;;;;;;;;;;;
9473;omp-cloverleaf;context.h:69-69;0.019700743257999;0.0049999998882413;;;;;;;;;;;;;;;;
13582;omp-cloverleaf;update_halo.cpp:400-400;0.019700743257999;0.0049999998882413;;;;;;;;;;;;;;;;
10516;omp-cloverleaf;generate_chunk.cpp:91-91;0.019700743257999;0.0049999998882413;;;;;;;;;;;;;;;;
12687;omp-cloverleaf;update_halo.cpp:152-153;0.019700743257999;0.0049999998882413;;;;;;;;;;;;;;;;
8982;omp-cloverleaf;context.h:69-69;0.019700743257999;0.0049999998882413;;;;;;;;;;;;;;;;
14385;omp-cloverleaf;update_halo.cpp:615-615;0.019700743257999;0.0049999998882413;;;;;;;;;;;;;;;;
