block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
9927;omp-cloverleaf;calc_dt.cpp:55-79,calc_dt.cpp:92-92,context.h:46-46,context.h:69-69;6.4130859375;1.6099956035614;;;;;;;;;;;;;;;;
9141;omp-cloverleaf;context.h:46-46,context.h:69-69,advec_cell.cpp:163-163,advec_cell.cpp:174-202;5.2181105613708;1.3099988698959;;;;;;;;;;;;;;;;
12049;omp-cloverleaf;PdV.cpp:72-83;5.1981973648071;1.3049997091293;;;;;;;;;;;;;;;;
8873;omp-cloverleaf;accelerate.cpp:43-53;4.1426253318787;1.0399998426437;;;;;;;;;;;;;;;;
12023;omp-cloverleaf;PdV.cpp:51-63;4.0629596710205;1.0199999809265;;;;;;;;;;;;;;;;
18482;omp-cloverleaf;context.h:69-69,viscosity.cpp:39-49,viscosity.cpp:55-55,viscosity.cpp:62-74;3.8040456771851;0.9549999833107;;;;;;;;;;;;;;;;
9108;omp-cloverleaf;stl_algobase.h:238-238,context.h:69-69,advec_cell.cpp:71-72,advec_cell.cpp:79-110;3.7044632434845;0.93000000715256;;;;;;;;;;;;;;;;
10613;omp-cloverleaf;ideal_gas.cpp:40-45;3.5252151489258;0.88499999046326;;;;;;;;;;;;;;;;
9567;omp-cloverleaf;advec_mom.cpp:197-202,context.h:69-69;3.0671362876892;0.76999998092651;;;;;;;;;;;;;;;;
9507;omp-cloverleaf;advec_mom.cpp:221-221,context.h:69-69;2.9277210235596;0.73500001430511;;;;;;;;;;;;;;;;
10417;omp-cloverleaf;flux_calc.cpp:39-40;2.6488904953003;0.66500002145767;;;;;;;;;;;;;;;;
9422;omp-cloverleaf;advec_mom.cpp:149-149,context.h:69-69;2.4497256278992;0.6149999499321;;;;;;;;;;;;;;;;
9538;omp-cloverleaf;advec_mom.cpp:125-130,context.h:69-69;2.370059967041;0.59500002861023;;;;;;;;;;;;;;;;
