block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
9927;omp-cloverleaf;calc_dt.cpp:55-79,calc_dt.cpp:92-92,context.h:46-46,context.h:69-69;6.5050821304321;1.6499967575073;;;;;;;;;;;;;;;;
12049;omp-cloverleaf;PdV.cpp:72-83;5.5194692611694;1.399998664856;;;;;;;;;;;;;;;;
9141;omp-cloverleaf;context.h:46-46,context.h:69-69,advec_cell.cpp:163-163,advec_cell.cpp:174-202;5.2040719985962;1.3199989795685;;;;;;;;;;;;;;;;
8873;omp-cloverleaf;accelerate.cpp:43-53;4.179030418396;1.0599999427795;;;;;;;;;;;;;;;;
12023;omp-cloverleaf;PdV.cpp:51-63;3.9227693080902;0.99500006437302;;;;;;;;;;;;;;;;
18482;omp-cloverleaf;context.h:69-69,viscosity.cpp:39-49,viscosity.cpp:55-55,viscosity.cpp:62-74;3.7453577518463;0.95000004768372;;;;;;;;;;;;;;;;
9108;omp-cloverleaf;stl_algobase.h:238-238,context.h:69-69,advec_cell.cpp:71-72,advec_cell.cpp:79-110;3.6073708534241;0.91500002145767;;;;;;;;;;;;;;;;
10613;omp-cloverleaf;ideal_gas.cpp:40-45;3.2525475025177;0.82500004768372;;;;;;;;;;;;;;;;
9567;omp-cloverleaf;advec_mom.cpp:197-202,context.h:69-69;2.8188743591309;0.71499997377396;;;;;;;;;;;;;;;;
10417;omp-cloverleaf;flux_calc.cpp:39-40;2.6217503547668;0.66500002145767;;;;;;;;;;;;;;;;
9507;omp-cloverleaf;advec_mom.cpp:221-221,context.h:69-69;2.6020379066467;0.66000002622604;;;;;;;;;;;;;;;;
9422;omp-cloverleaf;advec_mom.cpp:149-149,context.h:69-69;2.4246261119843;0.6149999499321;;;;;;;;;;;;;;;;
9538;omp-cloverleaf;advec_mom.cpp:125-130,context.h:69-69;2.3457765579224;0.59500002861023;;;;;;;;;;;;;;;;
9082;omp-cloverleaf;advec_cell.cpp:211-216;2.3260643482208;0.5900000333786;;;;;;;;;;;;;;;;
8988;omp-cloverleaf;advec_cell.cpp:120-125;2.1880774497986;0.55500000715256;;;;;;;;;;;;;;;;
9358;omp-cloverleaf;advec_mom.cpp:98-100,context.h:69-69;2.0106656551361;0.50999999046326;;;;;;;;;;;;;;;;
9212;omp-cloverleaf;advec_mom.cpp:47-48;1.9318161010742;0.49000003933907;;;;;;;;;;;;;;;;
9248;omp-cloverleaf;advec_mom.cpp:56-57;1.9121035337448;0.48500001430511;;;;;;;;;;;;;;;;
10359;omp-cloverleaf;context.h:69-69,field_summary.cpp:77-91;1.8726788759232;0.47500002384186;;;;;;;;;;;;;;;;
9450;omp-cloverleaf;advec_mom.cpp:170-172,context.h:69-69;1.8726788759232;0.47500002384186;;;;;;;;;;;;;;;;
