block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
9927;omp-cloverleaf;calc_dt.cpp:55-79,calc_dt.cpp:92-92,context.h:46-46,context.h:69-69;6.4503617286682;1.6099964380264;;;;;;;;;;;;;;;;
12049;omp-cloverleaf;PdV.cpp:72-83;5.1482801437378;1.2849996089935;;;;;;;;;;;;;;;;
9141;omp-cloverleaf;context.h:46-46,context.h:69-69,advec_cell.cpp:163-163,advec_cell.cpp:174-202;5.0881805419922;1.2699990272522;;;;;;;;;;;;;;;;
8873;omp-cloverleaf;accelerate.cpp:43-53;4.2868957519531;1.0699999332428;;;;;;;;;;;;;;;;
18482;omp-cloverleaf;context.h:69-69,viscosity.cpp:39-49,viscosity.cpp:55-55,viscosity.cpp:62-74;3.9463481903076;0.98500007390976;;;;;;;;;;;;;;;;
9108;omp-cloverleaf;stl_algobase.h:238-238,context.h:69-69,advec_cell.cpp:71-72,advec_cell.cpp:79-110;3.7860903739929;0.94500005245209;;;;;;;;;;;;;;;;
12023;omp-cloverleaf;PdV.cpp:51-63;3.7660579681396;0.93999999761581;;;;;;;;;;;;;;;;
10613;omp-cloverleaf;ideal_gas.cpp:40-45;3.4255104064941;0.85500001907349;;;;;;;;;;;;;;;;
9567;omp-cloverleaf;advec_mom.cpp:197-202,context.h:69-69;3.0649302005768;0.76500004529953;;;;;;;;;;;;;;;;
10417;omp-cloverleaf;flux_calc.cpp:39-40;2.9647691249847;0.74000000953674;;;;;;;;;;;;;;;;
9507;omp-cloverleaf;advec_mom.cpp:221-221,context.h:69-69;2.6843180656433;0.6700000166893;;;;;;;;;;;;;;;;
9422;omp-cloverleaf;advec_mom.cpp:149-149,context.h:69-69;2.463963508606;0.61500000953674;;;;;;;;;;;;;;;;
9538;omp-cloverleaf;advec_mom.cpp:125-130,context.h:69-69;2.2436091899872;0.56000006198883;;;;;;;;;;;;;;;;
9082;omp-cloverleaf;advec_cell.cpp:211-216;2.1634802818298;0.54000002145767;;;;;;;;;;;;;;;;
9450;omp-cloverleaf;advec_mom.cpp:170-172,context.h:69-69;2.1434478759766;0.5349999666214;;;;;;;;;;;;;;;;
9212;omp-cloverleaf;advec_mom.cpp:47-48;2.0633189678192;0.51499998569489;;;;;;;;;;;;;;;;
8988;omp-cloverleaf;advec_cell.cpp:120-125;2.0633189678192;0.51499998569489;;;;;;;;;;;;;;;;
9248;omp-cloverleaf;advec_mom.cpp:56-57;1.9230934381485;0.47999998927116;;;;;;;;;;;;;;;;
9358;omp-cloverleaf;advec_mom.cpp:98-100,context.h:69-69;1.8830289840698;0.46999999880791;;;;;;;;;;;;;;;;
10359;omp-cloverleaf;context.h:69-69,field_summary.cpp:77-91;1.8029000759125;0.44999998807907;;;;;;;;;;;;;;;;
9316;omp-cloverleaf;advec_mom.cpp:74-75;1.5625133514404;0.38999998569489;;;;;;;;;;;;;;;;
12232;omp-cloverleaf;revert.cpp:37-38;1.522449016571;0.38000002503395;;;;;;;;;;;;;;;;
9277;omp-cloverleaf;advec_mom.cpp:65-66;1.522449016571;0.38000002503395;;;;;;;;;;;;;;;;
12132;omp-cloverleaf;reset_field.cpp:47-48;1.4423199892044;0.35999998450279;;;;;;;;;;;;;;;;
12171;omp-cloverleaf;reset_field.cpp:37-38;1.4222878217697;0.35499998927116;;;;;;;;;;;;;;;;
8926;omp-cloverleaf;advec_cell.cpp:47-48;1.0016111135483;0.24999997019768;;;;;;;;;;;;;;;;
9020;omp-cloverleaf;advec_cell.cpp:139-140;0.92148232460022;0.23000000417233;;;;;;;;;;;;;;;;
9054;omp-cloverleaf;advec_cell.cpp:149-150;0.90145003795624;0.22499999403954;;;;;;;;;;;;;;;;
9476;omp-cloverleaf;advec_mom.cpp:160-160;0.84135335683823;0.20999999344349;;;;;;;;;;;;;;;;
8960;omp-cloverleaf;advec_cell.cpp:57-58;0.76122450828552;0.19000001251698;;;;;;;;;;;;;;;;
9384;omp-cloverleaf;advec_mom.cpp:88-88;0.7211599946022;0.1799999922514;;;;;;;;;;;;;;;;
9568;omp-cloverleaf;advec_mom.cpp:211-211;0.46074116230011;0.11500000208616;;;;;;;;;;;;;;;;
9535;omp-cloverleaf;advec_mom.cpp:114-114;0.4006444811821;0.1000000089407;;;;;;;;;;;;;;;;
9566;omp-cloverleaf;advec_mom.cpp:192-200;0.30048337578773;0.075000010430813;;;;;;;;;;;;;;;;
9539;omp-cloverleaf;advec_mom.cpp:139-139;0.2804511487484;0.070000007748604;;;;;;;;;;;;;;;;
9564;omp-cloverleaf;advec_mom.cpp:186-186;0.24038667976856;0.059999998658895;;;;;;;;;;;;;;;;
10470;omp-cloverleaf;generate_chunk.cpp:77-80;0.24038667976856;0.059999998658895;;;;;;;;;;;;;;;;
9537;omp-cloverleaf;advec_mom.cpp:120-128;0.20032224059105;0.050000004470348;;;;;;;;;;;;;;;;
10776;omp-cloverleaf;initialise_chunk.cpp:80-82;0.1402255743742;0.035000003874302;;;;;;;;;;;;;;;;
9444;omp-cloverleaf;advec_mom.cpp:170-170,context.h:69-69;0.040064446628094;0.0099999997764826;;;;;;;;;;;;;;;;
10513;omp-cloverleaf;generate_chunk.cpp:91-91;0.040064446628094;0.0099999997764826;;;;;;;;;;;;;;;;
10506;omp-cloverleaf;generate_chunk.cpp:91-91;0.040064446628094;0.0099999997764826;;;;;;;;;;;;;;;;
12510;omp-cloverleaf;update_halo.cpp:109-110;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
9313;omp-cloverleaf;context.h:69-69;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
10603;omp-cloverleaf;context.h:69-69;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
9504;omp-cloverleaf;advec_mom.cpp:221-221,context.h:69-69;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
9075;omp-cloverleaf;advec_cell.cpp:214-214;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
13149;omp-cloverleaf;update_halo.cpp:281-282;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
10411;omp-cloverleaf;context.h:69-69;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
14056;omp-cloverleaf;update_halo.cpp:529-530;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
10515;omp-cloverleaf;generate_chunk.cpp:92-92,context.h:46-46;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
10612;omp-cloverleaf;ideal_gas.cpp:45-45;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
9574;omp-cloverleaf;advec_mom.cpp:211-211;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
8877;omp-cloverleaf;accelerate.cpp:43-53,context.h:69-69;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
10507;omp-cloverleaf;generate_chunk.cpp:92-92,context.h:46-46;0.020032223314047;0.0049999998882413;;;;;;;;;;;;;;;;
