block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
10776;omp-cloverleaf;initialise_chunk.cpp:80-82;0.1751669049263;0.044999998062849;;;;;;;;;;;;;;;;
9566;omp-cloverleaf;advec_mom.cpp:192-200;0.13624092936516;0.035000000149012;;;;;;;;;;;;;;;;
10513;omp-cloverleaf;generate_chunk.cpp:91-91;0.077851966023445;0.02000000141561;;;;;;;;;;;;;;;;
10516;omp-cloverleaf;generate_chunk.cpp:93-98,context.h:46-46,context.h:69-69;0.077851966023445;0.02000000141561;;;;;;;;;;;;;;;;
10509;omp-cloverleaf;generate_chunk.cpp:93-98,context.h:46-46,context.h:69-69;0.077851966023445;0.02000000141561;;;;;;;;;;;;;;;;
10603;omp-cloverleaf;context.h:69-69;0.038925983011723;0.010000000707805;;;;;;;;;;;;;;;;
10508;omp-cloverleaf;generate_chunk.cpp:92-92,context.h:46-46;0.038925983011723;0.010000000707805;;;;;;;;;;;;;;;;
13496;omp-cloverleaf;update_halo.cpp:377-378;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
14655;omp-cloverleaf;update_halo.cpp:678-679;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
13636;omp-cloverleaf;update_halo.cpp:410-411;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
12880;omp-cloverleaf;update_halo.cpp:205-206;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
9237;omp-cloverleaf;context.h:69-69;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
14531;omp-cloverleaf;update_halo.cpp:658-658;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
9381;omp-cloverleaf;advec_mom.cpp:88-88,context.h:69-69;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
9330;omp-cloverleaf;advec_mom.cpp:75-75;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
9291;omp-cloverleaf;advec_mom.cpp:66-66;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
12046;omp-cloverleaf;context.h:69-69;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
8870;omp-cloverleaf;accelerate.cpp:43-43,context.h:69-69;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
10514;omp-cloverleaf;generate_chunk.cpp:92-92,context.h:46-46;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
9138;omp-cloverleaf;stl_algobase.h:238-238,context.h:46-46,context.h:69-69,advec_cell.cpp:169-178;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
9926;omp-cloverleaf;calc_dt.cpp:52-52,calc_dt.cpp:60-60,context.h:69-69;0.019462991505861;0.0050000003539026;;;;;;;;;;;;;;;;
