block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
9930;omp-cloverleaf;calc_dt.cpp:53-77,calc_dt.cpp:90-90,context.h:46-46,context.h:69-69;6.5357189178467;1.6299957036972;;;;;;;;;;;;;;;;
9141;omp-cloverleaf;context.h:46-46,context.h:69-69,advec_cell.cpp:163-163,advec_cell.cpp:174-202;5.3528809547424;1.3349981307983;;;;;;;;;;;;;;;;
12061;omp-cloverleaf;PdV.cpp:72-83;4.8717288970947;1.2149999141693;;;;;;;;;;;;;;;;
8873;omp-cloverleaf;accelerate.cpp:43-53;4.2903294563293;1.0699999332428;;;;;;;;;;;;;;;;
9108;omp-cloverleaf;stl_algobase.h:238-238,context.h:69-69,advec_cell.cpp:71-72,advec_cell.cpp:79-110;3.7891230583191;0.94500005245209;;;;;;;;;;;;;;;;
18494;omp-cloverleaf;context.h:69-69,viscosity.cpp:39-49,viscosity.cpp:55-55,viscosity.cpp:62-74;3.7690744400024;0.93999993801117;;;;;;;;;;;;;;;;
12035;omp-cloverleaf;PdV.cpp:51-63;3.6688334941864;0.91500002145767;;;;;;;;;;;;;;;;
10625;omp-cloverleaf;ideal_gas.cpp:40-45;3.5485436916351;0.88499993085861;;;;;;;;;;;;;;;;
9567;omp-cloverleaf;advec_mom.cpp:197-202,context.h:69-69;2.927047252655;0.72999995946884;;;;;;;;;;;;;;;;
10429;omp-cloverleaf;flux_calc.cpp:39-40;2.4859855175018;0.62000000476837;;;;;;;;;;;;;;;;
9507;omp-cloverleaf;advec_mom.cpp:221-221,context.h:69-69;2.4458887577057;0.60999995470047;;;;;;;;;;;;;;;;
9538;omp-cloverleaf;advec_mom.cpp:125-130,context.h:69-69;2.4057924747467;0.60000002384186;;;;;;;;;;;;;;;;
9422;omp-cloverleaf;advec_mom.cpp:149-149,context.h:69-69;2.4057924747467;0.60000002384186;;;;;;;;;;;;;;;;
9082;omp-cloverleaf;advec_cell.cpp:211-216;2.2855026721954;0.56999999284744;;;;;;;;;;;;;;;;
