group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;VMOVHPD,;0,;0x3c0f9,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c0c0,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c086,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c051,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bfa2,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b86a,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b806,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b7c8,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b737,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b714,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b699,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b666,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c142,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c112,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c0d0,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c08a,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c061,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bf99,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bf7d,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bc8b,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bf43,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bc4c,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bef9,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bc15,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3becf,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bbb0,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bb06,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bac5,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3baa1,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3ba48,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3ba19,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b9a5,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3c11c,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3c0ea,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3c0b5,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3c071,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3c046,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bf88,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bf5d,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b721,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bf28,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b69d,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bef3,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b67d,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3beb4,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b6f3,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b682,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b650,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bf68,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bf33,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3befe,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bebf,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3be8a,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bd0a,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bcd5,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bca0,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bc6b,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bc2c,;Not found;0;Success;8;8;0;8;0;1;
10;LLLLLLLLLL;VMAXPD,VMULPD,VMULPD,VMAXPD,VBROADCASTSD,VBROADCASTSD,VMULPD,VMULPD,VCMPPD,VCMPPD,;214964,214688,214680,214580,220177,220304,213488,213480,213488,213479,;0x3bc24,0x3bd38,0x3bd40,0x3bda4,0x3c1f6,0x3c1ff,0x3c208,0x3c210,0x3c227,0x3c230,;RIP based value;0;Success;272;161;111;6833;0;1;
1;L;VMOVSD,;0,;0x3c13e,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3c109,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3c0e6,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3c0ab,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3be9a,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bd17,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bcd9,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bcb0,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bc66,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bc3c,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bbe6,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b908,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bb14,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b8c3,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3baea,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b89a,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3ba93,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b855,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b7f4,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b7a8,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b6fe,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b6ea,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b673,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b63b,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3be84,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bd04,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bcc0,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bc95,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bc60,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bc1e,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bbce,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bb00,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bacf,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3ba8d,;Not found;0;Success;8;8;0;8;0;1;
63;LLLLSLLSSLLLLLSLLLLLLLSLLSLLLLLLLLSLSLLLLLLSLLLLLLLLLLLLLLLSLLS;VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVAPD,VMOVAPD,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVAPD,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VPADDQ,VPADDQ,VPADDD,VMOVAPD,VMOVDQA,VMOVDQA,VMOVAPD,VMOVDQA,VPADDQ,VPADDQ,VMINPD,VMOVAPD,VMOVAPD,VANDPD,VMULPD,VMOVAPD,VMOVAPD,VMOVAPD,VMOVAPD,VANDPD,VMAXPD,VMOVAPD,VMINPD,VMOVDQA,VMOVAPD,VPADDQ,VPADDQ,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVAPD,VMOVAPD,VMOVAPD,VSUBPD,VSUBPD,VMOVAPD,VMAXPD,VMINPD,VMINPD,VMOVAPD,VMINPD,VMINPD,VMOVAPD,;1024,768,256,416,1024,384,736,1344,1312,704,320,352,672,448,864,288,1248,1280,1216,1376,1376,224,1152,1280,1248,1120,1216,1376,1376,992,1312,1344,1152,960,1088,640,832,960,1120,1088,992,864,608,864,928,928,1184,576,544,1184,1344,512,1312,1152,1120,480,1088,832,1056,1056,864,896,896,;0x3b5c0,0x3b5c9,0x3b5d4,0x3b5dd,0x3b60e,0x3b622,0x3b66a,0x3b6a7,0x3b6c6,0x3b718,0x3b73b,0x3b76c,0x3b7f8,0x3b80a,0x3b81e,0x3b920,0x3b92d,0x3b945,0x3b980,0x3b9d3,0x3b9e1,0x3ba05,0x3ba98,0x3bb1d,0x3bb44,0x3bb73,0x3bba1,0x3bbd4,0x3bbdd,0x3bc01,0x3bd0e,0x3bd22,0x3bd2f,0x3bd48,0x3bd56,0x3bd69,0x3bd84,0x3bd8d,0x3bd96,0x3bdac,0x3bdb5,0x3bdc7,0x3bdd0,0x3be09,0x3be2a,0x3be33,0x3be47,0x3bfb0,0x3bfe2,0x3c004,0x3c152,0x3c17f,0x3c1b2,0x3c1bb,0x3c1c9,0x3c1e0,0x3c1ed,0x3c24c,0x3c25a,0x3c263,0x3c27c,0x3c285,0x3c28e,;Success;0;Success;2016;1152;864;1184;0;1;
1;L;VMOVHPD,;0,;0x3bbeb,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bb19,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bada,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3baaa,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3ba67,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3ba28,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b9ef,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b916,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b8dc,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b8a8,;Not found;0;Success;8;8;0;8;0;1;
