group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;VMOVSD,;0,;0x3b64f,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b626,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bc83,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bc39,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bc03,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bbd7,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3baec,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bac2,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3ba6a,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3ba3a,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3ba10,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b9c2,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3c10d,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3ba20,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b9f1,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b986,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b8c2,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b88d,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b86e,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b82a,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b7c4,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b77f,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3b6ea,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bece,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3be90,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3be56,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bcd8,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bc93,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bc69,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bc2f,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bbe8,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bbcd,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0x3bad8,;Not found;0;Success;8;8;0;8;0;1;
63;LLLLSLSLSLLLLLSLLLLLLLSLLSLLLLLLSLLLSLLLLLSLLLLLLLLLLLLLLSSLLSS;VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVAPD,VMOVDQA,VMOVAPD,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVAPD,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VPADDQ,VPADDQ,VPADDD,VMOVAPD,VMOVDQA,VMOVDQA,VMOVAPD,VMOVDQA,VMOVDQA,VMOVAPD,VMOVAPD,VANDPD,VMULPD,VMOVAPD,VMOVAPD,VMOVAPD,VMOVAPD,VMOVAPD,VMULPD,VANDPD,VMAXPD,VMOVAPD,VMOVDQA,VMOVAPD,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,VMOVAPD,VMOVAPD,VMOVAPD,VMAXPD,VSUBPD,VSUBPD,VMOVAPD,VMINPD,VMINPD,VMOVAPD,VMOVAPD,VMINPD,VMINPD,VMOVAPD,VMOVAPD,;992,832,384,256,992,416,1376,800,1344,768,320,352,736,448,928,288,1280,1312,1248,1184,1184,224,1152,1312,1280,1120,1248,1184,1376,1344,1152,960,1088,480,704,960,896,1344,1120,1088,928,672,928,640,1216,608,576,1216,544,1376,1344,1088,1152,1120,512,896,1056,1056,1408,928,1024,1024,1440,;0x3b5a0,0x3b5a9,0x3b5b4,0x3b5bd,0x3b5ee,0x3b660,0x3b66d,0x3b676,0x3b68f,0x3b70b,0x3b714,0x3b752,0x3b7d8,0x3b7e1,0x3b7f0,0x3b8d7,0x3b8fe,0x3b91a,0x3b961,0x3b9a0,0x3b9b9,0x3b9dd,0x3ba6f,0x3baf5,0x3bb1d,0x3bb4c,0x3bb70,0x3bba4,0x3bcec,0x3bcfa,0x3bd03,0x3bd21,0x3bd2a,0x3bd3d,0x3bd50,0x3bd61,0x3bd74,0x3bd7d,0x3bd86,0x3bd97,0x3bda5,0x3bdc0,0x3bdea,0x3be05,0x3be19,0x3bf8a,0x3bfb7,0x3bfcd,0x3c122,0x3c158,0x3c183,0x3c19a,0x3c1a3,0x3c1ac,0x3c1c3,0x3c21c,0x3c238,0x3c241,0x3c24a,0x3c25e,0x3c267,0x3c270,0x3c279,;Success;0;Success;2016;1216;800;1248;0;1;
1;L;VMOVHPD,;0,;0x3c136,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c0f7,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c0c8,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c08f,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c056,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3c021,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bf7c,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bf42,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bf0d,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3bed8,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b71d,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b6e6,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b669,;Not found;0;Success;8;8;0;8;0;1;
1;L;VMOVHPD,;0,;0x3b636,;Not found;0;Success;8;8;0;8;0;1;
